warehouse_count,warehouse_area_m2,warehouse_height_m,daily_delivery_count,daily_online_delivery_count,employees,economic_activity_Fabricante,economic_activity_Fabricante Carpintería,economic_activity_Fabricante Carpintería Marquetería,economic_activity_Fabricante Centro de impresiones,economic_activity_Fabricante Compran terminado y comercializa,economic_activity_Fabricante Fabricación (manufacturas),economic_activity_Fabricante Litografía,economic_activity_Fabricante Papelería,economic_activity_Fabricante Papelería Publicidad,economic_activity_Fabricante Servicios de transporte y distribución de mercancías,economic_activity_Fabricante Solo trabajo en cuero,economic_activity_Fabricante Textiles,economic_activity_FabricanteMercancia de ropa,economic_activity_Proveedor,economic_activity_Proveedor Café gurmet venta,economic_activity_Proveedor Carpintería Marquetería,economic_activity_Proveedor Carpintería Muebles,economic_activity_Proveedor Cigarrería Expendio de bebidas alcohólicas,economic_activity_Proveedor Elementos misceláneos,economic_activity_Proveedor Fabricación (manufacturas) Decoración,economic_activity_Proveedor Ferretería,economic_activity_Proveedor Materiales y Eléctricos de Telecomunicaciones,economic_activity_Proveedor Ropa para Hombre y Mujer.,economic_activity_Proveedor Silleteria,economic_activity_Proveedor Textiles,economic_activity_Proveedor Venta muebles peluquería,economic_activity_Proveedor accesorios par celulares,economic_activity_Proveedor correos ventas en línea Servicios de transporte y distribución de mercancías,economic_activity_Proveedor ocio,economic_activity_ProveedorRopa de cama,economic_activity_Venta al detalle,economic_activity_Venta al detalle Aglomerados,economic_activity_Venta al detalle Artículos religiosos,economic_activity_Venta al detalle Bares ocio,economic_activity_Venta al detalle Bisutería,economic_activity_Venta al detalle Bolsos,economic_activity_Venta al detalle Bonbilleria lámparas fluorescentes,economic_activity_Venta al detalle Carpintería,economic_activity_Venta al detalle Cigarrería,economic_activity_Venta al detalle Cigarrería Expendio de bebidas alcohólicas,economic_activity_Venta al detalle Cigarrería Supermercados,economic_activity_Venta al detalle Confección y moda Textiles,economic_activity_Venta al detalle Confección y moda Venta de productos de belleza,economic_activity_Venta al detalle Construcción liviana,economic_activity_Venta al detalle Decoracion,economic_activity_Venta al detalle Decoración Muebles,economic_activity_Venta al detalle Dotaciones empresariales.,economic_activity_Venta al detalle Electrodomésticos y hogar,economic_activity_Venta al detalle Electrodomésticos y hogar Elementos misceláneos,economic_activity_Venta al detalle Elementos misceláneos,economic_activity_Venta al detalle Fabricación (manufacturas) Decoración,economic_activity_Venta al detalle Ferretería,economic_activity_Venta al detalle Ferretería Maquinaria,economic_activity_Venta al detalle Ferretería Venta de productos de belleza,economic_activity_Venta al detalle Gafas,economic_activity_Venta al detalle Herrajes de covina,economic_activity_Venta al detalle Imprenta,economic_activity_Venta al detalle Joyas y compraventa,economic_activity_Venta al detalle Joyería,economic_activity_Venta al detalle Madera chingale,economic_activity_Venta al detalle Madera cruda,economic_activity_Venta al detalle Madera seca,economic_activity_Venta al detalle Maderas,economic_activity_Venta al detalle Maquinaria,economic_activity_Venta al detalle Maquinaria Articulos eléctricos,economic_activity_Venta al detalle Materiales eléctricos,economic_activity_Venta al detalle Optica,economic_activity_Venta al detalle Papelería Perfumería,economic_activity_Venta al detalle Pijamad,economic_activity_Venta al detalle Producción de alimentos,economic_activity_Venta al detalle Ropa,economic_activity_Venta al detalle Ropa para Dama,economic_activity_Venta al detalle Servicio de venta lentes,economic_activity_Venta al detalle Textiles,economic_activity_Venta al detalle Textiles Artesanías,economic_activity_Venta al detalle Textiles Venta de calzado,economic_activity_Venta al detalle Textiles Venta uniformes médicos dotación hospitalaria,economic_activity_Venta al detalle Venta café Gormet,economic_activity_Venta al detalle Venta de calzado,economic_activity_Venta al detalle Venta de productos médicos ortopédicos,economic_activity_Venta al detalle Venta y compra de carton,economic_activity_Venta al detalle correos ventas en línea Ferretería Todo en plásticos y desechables,economic_activity_Venta al detalle correos ventas en línea Servicios de transporte y distribución de mercancías,economic_activity_Venta al detalle correos ventas en línea Servicios de transporte y distribución de mercancías Decoración,economic_activity_Venta al detalle joyería,economic_activity_Venta al detalle venta de todo tipo de bolsos,economic_activity_Venta al detalle venta y empeño,economic_activity_Venta al detalle venta y reparacion de bicicletas.,economic_activity_Venta al detalle Óptica,economic_activity_Venta al detalleLenceríapara mujer.,economic_activity_Venta al detalleRopa de cama,economic_activity_Ventas por internet,economic_activity_Ventas por internet Venta de calzado,main_products_arte y materiales para el arte,main_products_articulos para el hogar,main_products_bares y ocio,"main_products_cacao, chocolate y confiteria",main_products_cafe,main_products_calzado,main_products_compraventa,main_products_cosmeticos y productos de belleza,main_products_electrodomesticos,main_products_electronica,main_products_ferreteria,main_products_joyas,main_products_jugueteria y elementos deportivos,main_products_maderas,main_products_manufacturas,main_products_maquinaria,main_products_materiales de construccion,main_products_mecanica,main_products_mensajeria,main_products_moda y textiles,main_products_muebles de oficina,main_products_papeleria,main_products_productos alimenticios,main_products_productos carnicos,main_products_productos de aseo,main_products_productos medicos y de salud,main_products_productos veterinarios y mascotas,main_products_reciclaje y residuos,main_products_refrigeracion,main_products_restauracion,main_products_servicio de estacionamiento,main_products_servicios de telecomunicaciones,main_products_servicios financieros,main_products_suministros,"has_warehouse_space_Externo, alquilado","has_warehouse_space_Externo, compartido con otros comercios","has_warehouse_space_Externo, propio",has_warehouse_space_Interno,has_warehouse_space_No,warehouse_floor_-1.0,warehouse_floor_1.0,warehouse_floor_2.0,warehouse_floor_3.0,warehouse_floor_4.0,warehouse_floor_5.0,warehouse_floor_7.0,warehouse_floor_9.0,warehouse_floor_11.0,warehouse_floor_12.0,warehouse_floor_14.0,warehouse_floor_17.0,warehouse_within_zuap_,warehouse_within_zuap_no,warehouse_within_zuap_yes,warehouse_municipality_Bogota D.C.,warehouse_municipality_Caldas,warehouse_municipality_La Estrella,warehouse_municipality_Medellín,warehouse_type_Almacenamiento de inventarios,warehouse_type_Cuartos fríos,warehouse_type_Otro ¿cuál?,warehouse_type_Recepción de mercancías,supply_frequency_per_week_1/week,supply_frequency_per_week_2/week,supply_frequency_per_week_3,supply_frequency_per_week_4,supply_frequency_per_week_5/week,supply_frequency_per_week_6+/week,supply_frequency_per_week_biweekly,supply_frequency_per_week_monthly,safety_perception_motorized_1,safety_perception_motorized_2,safety_perception_motorized_3,safety_perception_motorized_4,safety_perception_motorized_5,safety_perception_bicycle_1,safety_perception_bicycle_2,safety_perception_bicycle_3,safety_perception_bicycle_4,safety_perception_bicycle_5
2.0,350.0,8.0,1,1,9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
1.0,1.0,5.0,1,1,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False
0.0,,,2,1,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
0.0,,,3,0,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
0.0,,,2,3,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
0.0,,,1,1,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
0.0,,,1,2,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
0.0,,,1,1,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
0.0,,,2,0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
4.0,5.0,4.0,1,3,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
0.0,,,5,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
0.0,,,1,5,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
1.0,40.0,10.0,1,1,6,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False
0.0,,,3,1,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
1.0,60.0,3.0,32,32,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False
0.0,,,10,1,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
